"Country","ISO 3166-1 alpha-3","Year","Total","Coal","Oil","Gas","Cement","Flaring","Other"
"Macao","MAC",1982,1.884157,0.014274,1.869883,0,0,0,
"Macao","MAC",1983,2.559611,0.013761,2.545849,0,0,0,
"Macao","MAC",1984,2.185754,0.013247,2.172507,0,0,0,
"Macao","MAC",1985,2.547098,0,2.547098,0,0,0,
"Macao","MAC",1986,2.923948,0,2.923948,0,0,0,
"Macao","MAC",1987,3.113968,0,3.113968,0,0,0,
"Macao","MAC",1988,2.969791,0,2.969791,0,0,0,
"Macao","MAC",1989,3.052102,0,3.052102,0,0,0,
"Macao","MAC",1990,2.950224,0,2.950224,0,,0,
"Macao","MAC",1991,3.012975,0,3.012975,0,,0,
"Macao","MAC",1992,2.902704,0,2.902704,0,,0,
"Macao","MAC",1993,3.098951,0,3.098951,0,,0,
"Macao","MAC",1994,3.270259,0,3.270259,0,,0,
"Macao","MAC",1995,3.103824,0,3.103824,0,,0,
"Macao","MAC",1996,3.480056,0,3.480056,0,,0,
"Macao","MAC",1997,3.613272,0,3.613272,0,,0,
"Macao","MAC",1998,3.718456,0,3.718456,0,,0,
"Macao","MAC",1999,3.564822,0,3.564822,0,,0,
"Macao","MAC",2000,3.775168,0,3.775168,0,,0,
"Macao","MAC",2001,3.838204,0,3.838204,0,,0,
"Macao","MAC",2002,3.373391,0,3.373391,0,,0,
"Macao","MAC",2003,3.311228,0,3.311228,0,,0,
"Macao","MAC",2004,3.605988,0,3.605988,0,,0,
"Macao","MAC",2005,3.741844,0,3.741844,0,,0,
"Macao","MAC",2006,3.226952,0,3.226952,0,,0,
"Macao","MAC",2007,2.644923,0,2.644923,0,,0,
"Macao","MAC",2008,2.140066,0,1.841290,0.298775,,0,
"Macao","MAC",2009,3.481678,0.006747,3.144306,0.330624,,0,
"Macao","MAC",2010,2.215637,0,1.681510,0.534127,,0,
"Macao","MAC",2011,2.563214,0,2.014869,0.250254,0.298091,0,
"Macao","MAC",2012,2.227511,0,1.942763,0,0.284748,0,
"Macao","MAC",2013,2.040935,0,1.667212,0,0.373724,0,
"Macao","MAC",2014,2.513450,0,1.952785,0.188001,0.372664,0,
"Macao","MAC",2015,3.248623,0,2.870507,0.005955,0.372160,0,
"Macao","MAC",2016,2.841452,0,2.812219,0.029233,,0,
"Macao","MAC",2017,3.017909,0,2.491064,0.526846,,0,
"Macao","MAC",2018,1.908008,0,1.633030,0.274978,,0,
"Macao","MAC",2019,1.827437,0,1.440970,0.386467,,0,
"Macao","MAC",2020,1.880563,0,1.492421,0.388142,,0,
"Macao","MAC",2021,1.874101,0,1.510660,0.363442,,0,
"North Macedonia","MKD",1750,,,,,,,
"North Macedonia","MKD",1751,,,,,,,
"North Macedonia","MKD",1752,,,,,,,
"North Macedonia","MKD",1753,,,,,,,
"North Macedonia","MKD",1754,,,,,,,
"North Macedonia","MKD",1755,,,,,,,
"North Macedonia","MKD",1756,,,,,,,
"North Macedonia","MKD",1757,,,,,,,
"North Macedonia","MKD",1758,,,,,,,
"North Macedonia","MKD",1759,,,,,,,
"North Macedonia","MKD",1760,,,,,,,
"North Macedonia","MKD",1761,,,,,,,
"North Macedonia","MKD",1762,,,,,,,
"North Macedonia","MKD",1763,,,,,,,
"North Macedonia","MKD",1764,,,,,,,
"North Macedonia","MKD",1765,,,,,,,
"North Macedonia","MKD",1766,,,,,,,
"North Macedonia","MKD",1767,,,,,,,
"North Macedonia","MKD",1768,,,,,,,
"North Macedonia","MKD",1769,,,,,,,
"North Macedonia","MKD",1770,,,,,,,
"North Macedonia","MKD",1771,,,,,,,
"North Macedonia","MKD",1772,,,,,,,
"North Macedonia","MKD",1773,,,,,,,
"North Macedonia","MKD",1774,,,,,,,
"North Macedonia","MKD",1775,,,,,,,
"North Macedonia","MKD",1776,,,,,,,
"North Macedonia","MKD",1777,,,,,,,
"North Macedonia","MKD",1778,,,,,,,
"North Macedonia","MKD",1779,,,,,,,
"North Macedonia","MKD",1780,,,,,,,
"North Macedonia","MKD",1781,,,,,,,
"North Macedonia","MKD",1782,,,,,,,
"North Macedonia","MKD",1783,,,,,,,
"North Macedonia","MKD",1784,,,,,,,
"North Macedonia","MKD",1785,,,,,,,
"North Macedonia","MKD",1786,,,,,,,
"North Macedonia","MKD",1787,,,,,,,
"North Macedonia","MKD",1788,,,,,,,
"North Macedonia","MKD",1789,,,,,,,
"North Macedonia","MKD",1790,,,,,,,
"North Macedonia","MKD",1791,,,,,,,
"North Macedonia","MKD",1792,,,,,,,
"North Macedonia","MKD",1793,,,,,,,
"North Macedonia","MKD",1794,,,,,,,
"North Macedonia","MKD",1795,,,,,,,
"North Macedonia","MKD",1796,,,,,,,
"North Macedonia","MKD",1797,,,,,,,
"North Macedonia","MKD",1798,,,,,,,
"North Macedonia","MKD",1799,,,,,,,
"North Macedonia","MKD",1800,,,,,,,
"North Macedonia","MKD",1801,,,,,,,
"North Macedonia","MKD",1802,,,,,,,
"North Macedonia","MKD",1803,,,,,,,
"North Macedonia","MKD",1804,,,,,,,
"North Macedonia","MKD",1805,,,,,,,
"North Macedonia","MKD",1806,,,,,,,
"North Macedonia","MKD",1807,,,,,,,
"North Macedonia","MKD",1808,,,,,,,
"North Macedonia","MKD",1809,,,,,,,
"North Macedonia","MKD",1810,,,,,,,
"North Macedonia","MKD",1811,,,,,,,
"North Macedonia","MKD",1812,,,,,,,
"North Macedonia","MKD",1813,,,,,,,
"North Macedonia","MKD",1814,,,,,,,
"North Macedonia","MKD",1815,,,,,,,
"North Macedonia","MKD",1816,,,,,,,
"North Macedonia","MKD",1817,,,,,,,
"North Macedonia","MKD",1818,,,,,,,
"North Macedonia","MKD",1819,,,,,,,
"North Macedonia","MKD",1820,,,,,,,
"North Macedonia","MKD",1821,,,,,,,
"North Macedonia","MKD",1822,,,,,,,
"North Macedonia","MKD",1823,,,,,,,
"North Macedonia","MKD",1824,,,,,,,
"North Macedonia","MKD",1825,,,,,,,
"North Macedonia","MKD",1826,,,,,,,
"North Macedonia","MKD",1827,,,,,,,
"North Macedonia","MKD",1828,,,,,,,
"North Macedonia","MKD",1829,,,,,,,
"North Macedonia","MKD",1830,,,,,,,
"North Macedonia","MKD",1831,,,,,,,
"North Macedonia","MKD",1832,,,,,,,
"North Macedonia","MKD",1833,,,,,,,
"North Macedonia","MKD",1834,,,,,,,
"North Macedonia","MKD",1835,,,,,,,
"North Macedonia","MKD",1836,,,,,,,
"North Macedonia","MKD",1837,,,,,,,
"North Macedonia","MKD",1838,,,,,,,
"North Macedonia","MKD",1839,,,,,,,
"North Macedonia","MKD",1840,,,,,,,
"North Macedonia","MKD",1841,,,,,,,
"North Macedonia","MKD",1842,,,,,,,
"North Macedonia","MKD",1843,,,,,,,
"North Macedonia","MKD",1844,,,,,,,
"North Macedonia","MKD",1845,,,,,,,
"North Macedonia","MKD",1846,,,,,,,
"North Macedonia","MKD",1847,,,,,,,
"North Macedonia","MKD",1848,,,,,,,
"North Macedonia","MKD",1849,,,,,,,
"North Macedonia","MKD",1850,,,,,,,
"North Macedonia","MKD",1851,,,,,,,
"North Macedonia","MKD",1852,,,,,,,
"North Macedonia","MKD",1853,,,,,,,
"North Macedonia","MKD",1854,,,,,,,
"North Macedonia","MKD",1855,,,,,,,
"North Macedonia","MKD",1856,,,,,,,
"North Macedonia","MKD",1857,,,,,,,
"North Macedonia","MKD",1858,,,,,,,
"North Macedonia","MKD",1859,,,,,,,
"North Macedonia","MKD",1860,,,,,,,
"North Macedonia","MKD",1861,,,,,,,
"North Macedonia","MKD",1862,,,,,,,
"North Macedonia","MKD",1863,,,,,,,
"North Macedonia","MKD",1864,,,,,,,
"North Macedonia","MKD",1865,,,,,,,
"North Macedonia","MKD",1866,,,,,,,
"North Macedonia","MKD",1867,,,,,,,
"North Macedonia","MKD",1868,,,,,,,
"North Macedonia","MKD",1869,,,,,,,
"North Macedonia","MKD",1870,,,,,,,
"North Macedonia","MKD",1871,,,,,,,
"North Macedonia","MKD",1872,,,,,,,
"North Macedonia","MKD",1873,,,,,,,
"North Macedonia","MKD",1874,,,,,,,
"North Macedonia","MKD",1875,,,,,,,
"North Macedonia","MKD",1876,,,,,,,
"North Macedonia","MKD",1877,,,,,,,
"North Macedonia","MKD",1878,,,,,,,
"North Macedonia","MKD",1879,,,,,,,
"North Macedonia","MKD",1880,,,,,,,
"North Macedonia","MKD",1881,,,,,,,
"North Macedonia","MKD",1882,,,,,,,
"North Macedonia","MKD",1883,,,,,,,
"North Macedonia","MKD",1884,,,,,,,
"North Macedonia","MKD",1885,,,,,,,
"North Macedonia","MKD",1886,,,,,,,
"North Macedonia","MKD",1887,,,,,,,
"North Macedonia","MKD",1888,,,,,,,
"North Macedonia","MKD",1889,,,,,,,
"North Macedonia","MKD",1890,,,,,,,
"North Macedonia","MKD",1891,,,,,,,
"North Macedonia","MKD",1892,,,,,,,
"North Macedonia","MKD",1893,,,,,,,
"North Macedonia","MKD",1894,,,,,,,
"North Macedonia","MKD",1895,,,,,,,
"North Macedonia","MKD",1896,,,,,,,
"North Macedonia","MKD",1897,,,,,,,
"North Macedonia","MKD",1898,,,,,,,
"North Macedonia","MKD",1899,,,,,,,
"North Macedonia","MKD",1900,,,,,,,
"North Macedonia","MKD",1901,,,,,,,
"North Macedonia","MKD",1902,,,,,,,
"North Macedonia","MKD",1903,,,,,,,
"North Macedonia","MKD",1904,,,,,,,
"North Macedonia","MKD",1905,,,,,,,
"North Macedonia","MKD",1906,,,,,,,
"North Macedonia","MKD",1907,,,,,,,
"North Macedonia","MKD",1908,,,,,,,
"North Macedonia","MKD",1909,,,,,,,
"North Macedonia","MKD",1910,,,,,,,
"North Macedonia","MKD",1911,,,,,,,
"North Macedonia","MKD",1912,,,,,,,
"North Macedonia","MKD",1913,,,,,,,
"North Macedonia","MKD",1914,,,,,,,
"North Macedonia","MKD",1915,,,,,,,
"North Macedonia","MKD",1916,,,,,,,
"North Macedonia","MKD",1917,,,,,,,
"North Macedonia","MKD",1918,,,,,,,
"North Macedonia","MKD",1919,,,,,,,
"North Macedonia","MKD",1920,,,,,,,
"North Macedonia","MKD",1921,,,,,,,
"North Macedonia","MKD",1922,,,,,,,
"North Macedonia","MKD",1923,,,,,,,
"North Macedonia","MKD",1924,,,,,,,
"North Macedonia","MKD",1925,,,,,,,
"North Macedonia","MKD",1926,,,,,,,
"North Macedonia","MKD",1927,,,,,,,
"North Macedonia","MKD",1928,,,,,,,
"North Macedonia","MKD",1929,,,,,,,
"North Macedonia","MKD",1930,,,,,,,
"North Macedonia","MKD",1931,,,,,,,
"North Macedonia","MKD",1932,,,,,,,
"North Macedonia","MKD",1933,,,,,,,
"North Macedonia","MKD",1934,,,,,,,
"North Macedonia","MKD",1935,,,,,,,
"North Macedonia","MKD",1936,,,,,,,
"North Macedonia","MKD",1937,,,,,,,
"North Macedonia","MKD",1938,,,,,,,
"North Macedonia","MKD",1939,,,,,,,
"North Macedonia","MKD",1940,,,,,,,
"North Macedonia","MKD",1941,,,,,,,
"North Macedonia","MKD",1942,,,,,,,
"North Macedonia","MKD",1943,,,,,,,
"North Macedonia","MKD",1944,,,,,,,
"North Macedonia","MKD",1945,,,,,,,
"North Macedonia","MKD",1946,,,,,,,
"North Macedonia","MKD",1947,,,,,,,
"North Macedonia","MKD",1948,,,,,,,
"North Macedonia","MKD",1949,,,,,,,
"North Macedonia","MKD",1950,1.555362,1.371829,0.143377,0,0.040155,0,
"North Macedonia","MKD",1951,1.436639,1.264612,0.134744,0,0.037283,0,
"North Macedonia","MKD",1952,1.410747,1.270626,0.098695,0,0.041425,0,
"North Macedonia","MKD",1953,1.371540,1.176186,0.155927,0,0.039428,0,
"North Macedonia","MKD",1954,1.609224,1.399762,0.167379,0,0.042082,0,
"North Macedonia","MKD",1955,1.819874,1.601788,0.171201,0,0.046886,0,
"North Macedonia","MKD",1956,2.056251,1.817292,0.193125,0,0.045834,0,
"North Macedonia","MKD",1957,2.207071,1.925316,0.223721,0,0.058033,0,
"North Macedonia","MKD",1958,2.149567,1.859484,0.233139,0,0.056944,0,
"North Macedonia","MKD",1959,2.435061,2.095225,0.276500,0,0.063335,0,
"North Macedonia","MKD",1960,2.629530,2.233131,0.328858,0,0.067540,0,
"North Macedonia","MKD",1961,2.721333,2.324876,0.331374,0,0.065083,0,
"North Macedonia","MKD",1962,2.762313,2.327675,0.365423,0,0.069215,0,
"North Macedonia","MKD",1963,3.043468,2.540263,0.425594,0,0.077610,0,
"North Macedonia","MKD",1964,3.408312,2.813986,0.512408,0,0.081918,0,
"North Macedonia","MKD",1965,3.464938,2.730708,0.651378,0,0.082852,0,
"North Macedonia","MKD",1966,3.390257,2.551764,0.753293,0,0.085201,0,
"North Macedonia","MKD",1967,3.379283,2.312496,0.981009,0,0.085778,0,
"North Macedonia","MKD",1968,3.565166,2.298775,1.170023,0,0.096369,0,
"North Macedonia","MKD",1969,3.644482,2.260618,1.283537,0,0.100327,0,
"North Macedonia","MKD",1970,4.695657,2.880376,1.705639,0,0.109643,0,
"North Macedonia","MKD",1971,4.993768,3.159556,1.711805,0,0.122407,0,
"North Macedonia","MKD",1972,4.618649,2.943771,1.532914,0,0.141964,0,
"North Macedonia","MKD",1973,5.441493,2.864614,2.423755,0,0.153124,0,
"North Macedonia","MKD",1974,5.390007,2.900594,2.331233,0,0.158180,0,
"North Macedonia","MKD",1975,5.545890,3.077213,2.302841,0,0.165836,0,
"North Macedonia","MKD",1976,5.643555,3.023342,2.443943,0,0.176270,0,
"North Macedonia","MKD",1977,5.410143,2.803077,2.423530,0,0.183537,0,
"North Macedonia","MKD",1978,5.958719,2.840467,2.922467,0,0.195785,0,
"North Macedonia","MKD",1979,6.386873,2.941123,3.243814,0,0.201936,0,
"North Macedonia","MKD",1980,6.189246,2.846224,3.127141,0,0.207300,0.008582,
"North Macedonia","MKD",1981,6.637722,3.919589,2.492247,0,0.217129,0.008757,
"North Macedonia","MKD",1982,6.026233,3.333634,2.468700,0,0.215354,0.008544,
"North Macedonia","MKD",1983,6.436041,3.761220,2.456915,0,0.210405,0.007501,
"North Macedonia","MKD",1984,6.738683,4.136717,2.389612,0,0.205024,0.007330,
"North Macedonia","MKD",1985,6.829928,4.237596,2.386416,0,0.197481,0.008435,
"North Macedonia","MKD",1986,7.092486,4.282406,2.603618,0,0.198091,0.008372,
"North Macedonia","MKD",1987,6.889611,4.204770,2.478454,0,0.196400,0.009987,
"North Macedonia","MKD",1988,7.078273,4.218047,2.658034,0,0.192096,0.010097,
"North Macedonia","MKD",1989,7.030739,4.286476,2.546893,0,0.186665,0.010705,
"North Macedonia","MKD",1990,6.938951,4.122125,2.665648,0,0.140806,0.010372,
"North Macedonia","MKD",1991,4.927130,2.498440,2.286176,0,0.135962,0.006552,
"North Macedonia","MKD",1992,5.443284,3.774712,1.563265,0,0.105307,0,
"North Macedonia","MKD",1993,5.069692,3.793098,1.173879,0,0.102714,0,
"North Macedonia","MKD",1994,5.313606,3.986590,1.227212,0,0.099803,0,
"North Macedonia","MKD",1995,5.361283,4.103607,1.150561,0,0.107115,0,
"North Macedonia","MKD",1996,5.859163,3.969170,1.790810,0,0.099183,0,
"North Macedonia","MKD",1997,5.277811,3.690994,1.486270,0,0.100547,0,
"North Macedonia","MKD",1998,6.245484,4.774244,1.358347,0.020029,0.092863,0,
"North Macedonia","MKD",1999,5.764553,4.294909,1.326662,0.038008,0.104975,0,
"North Macedonia","MKD",2000,5.886316,4.327539,1.382583,0.061129,0.115065,0,
"North Macedonia","MKD",2001,5.808129,4.485910,1.118801,0.080297,0.123122,0,
"North Macedonia","MKD",2002,5.263345,3.822403,1.240418,0.083404,0.117121,0,
"North Macedonia","MKD",2003,5.420438,3.978173,1.221058,0.072556,0.148651,0,
"North Macedonia","MKD",2004,5.349835,3.890629,1.251000,0.065285,0.142921,0,
"North Macedonia","MKD",2005,5.377913,3.849676,1.290276,0.068744,0.169217,0,
"North Macedonia","MKD",2006,5.206179,3.579358,1.376812,0.073946,0.176063,0,
"North Macedonia","MKD",2007,4.503748,2.746917,1.486008,0.093205,0.177618,0,
"North Macedonia","MKD",2008,4.455684,2.845175,1.331261,0.107133,0.172115,0,
"North Macedonia","MKD",2009,4.111462,2.525813,1.345346,0.070161,0.170142,0,
"North Macedonia","MKD",2010,4.059780,2.494289,1.310114,0.104949,0.150427,0,
"North Macedonia","MKD",2011,4.385411,2.774515,1.319118,0.120555,0.171223,0,
"North Macedonia","MKD",2012,4.160547,2.631755,1.286209,0.123909,0.118673,0,
"North Macedonia","MKD",2013,3.696741,2.168197,1.253162,0.141177,0.134205,0,
"North Macedonia","MKD",2014,3.543408,2.050164,1.251331,0.120086,0.121826,0,
"North Macedonia","MKD",2015,3.330337,1.777222,1.318584,0.109448,0.125083,0,
"North Macedonia","MKD",2016,3.311184,1.628679,1.352602,0.171897,0.158006,0,
"North Macedonia","MKD",2017,3.553005,1.805995,1.360135,0.220328,0.166547,0,
"North Macedonia","MKD",2018,3.326826,1.611377,1.342525,0.202940,0.169984,0,
"North Macedonia","MKD",2019,3.781543,1.915035,1.462705,0.237430,0.166374,0,
"North Macedonia","MKD",2020,3.149822,1.316388,1.395252,0.271563,0.166619,0,
"North Macedonia","MKD",2021,3.257478,1.138050,1.608522,0.343675,0.167232,0,
"Madagascar","MDG",1750,,,,,,,
"Madagascar","MDG",1751,,,,,,,
"Madagascar","MDG",1752,,,,,,,
"Madagascar","MDG",1753,,,,,,,
"Madagascar","MDG",1754,,,,,,,
"Madagascar","MDG",1755,,,,,,,
"Madagascar","MDG",1756,,,,,,,
"Madagascar","MDG",1757,,,,,,,
"Madagascar","MDG",1758,,,,,,,
"Madagascar","MDG",1759,,,,,,,
"Madagascar","MDG",1760,,,,,,,
"Madagascar","MDG",1761,,,,,,,
"Madagascar","MDG",1762,,,,,,,
"Madagascar","MDG",1763,,,,,,,
"Madagascar","MDG",1764,,,,,,,
"Madagascar","MDG",1765,,,,,,,
"Madagascar","MDG",1766,,,,,,,
"Madagascar","MDG",1767,,,,,,,
"Madagascar","MDG",1768,,,,,,,
"Madagascar","MDG",1769,,,,,,,
"Madagascar","MDG",1770,,,,,,,
"Madagascar","MDG",1771,,,,,,,
"Madagascar","MDG",1772,,,,,,,
"Madagascar","MDG",1773,,,,,,,
"Madagascar","MDG",1774,,,,,,,
"Madagascar","MDG",1775,,,,,,,
"Madagascar","MDG",1776,,,,,,,
"Madagascar","MDG",1777,,,,,,,
"Madagascar","MDG",1778,,,,,,,
"Madagascar","MDG",1779,,,,,,,
"Madagascar","MDG",1780,,,,,,,
"Madagascar","MDG",1781,,,,,,,
"Madagascar","MDG",1782,,,,,,,
"Madagascar","MDG",1783,,,,,,,
"Madagascar","MDG",1784,,,,,,,
"Madagascar","MDG",1785,,,,,,,
"Madagascar","MDG",1786,,,,,,,
"Madagascar","MDG",1787,,,,,,,
"Madagascar","MDG",1788,,,,,,,
"Madagascar","MDG",1789,,,,,,,
"Madagascar","MDG",1790,,,,,,,
"Madagascar","MDG",1791,,,,,,,
"Madagascar","MDG",1792,,,,,,,
"Madagascar","MDG",1793,,,,,,,
"Madagascar","MDG",1794,,,,,,,
"Madagascar","MDG",1795,,,,,,,
"Madagascar","MDG",1796,,,,,,,
"Madagascar","MDG",1797,,,,,,,
"Madagascar","MDG",1798,,,,,,,
"Madagascar","MDG",1799,,,,,,,
"Madagascar","MDG",1800,,,,,,,
"Madagascar","MDG",1801,,,,,,,
"Madagascar","MDG",1802,,,,,,,
"Madagascar","MDG",1803,,,,,,,
"Madagascar","MDG",1804,,,,,,,
"Madagascar","MDG",1805,,,,,,,
"Madagascar","MDG",1806,,,,,,,
"Madagascar","MDG",1807,,,,,,,
"Madagascar","MDG",1808,,,,,,,
"Madagascar","MDG",1809,,,,,,,
"Madagascar","MDG",1810,,,,,,,
"Madagascar","MDG",1811,,,,,,,
"Madagascar","MDG",1812,,,,,,,
"Madagascar","MDG",1813,,,,,,,
"Madagascar","MDG",1814,,,,,,,
"Madagascar","MDG",1815,,,,,,,
"Madagascar","MDG",1816,,,,,,,
"Madagascar","MDG",1817,,,,,,,
"Madagascar","MDG",1818,,,,,,,
"Madagascar","MDG",1819,,,,,,,
"Madagascar","MDG",1820,,,,,,,
"Madagascar","MDG",1821,,,,,,,
"Madagascar","MDG",1822,,,,,,,
"Madagascar","MDG",1823,,,,,,,
"Madagascar","MDG",1824,,,,,,,
"Madagascar","MDG",1825,,,,,,,
"Madagascar","MDG",1826,,,,,,,
"Madagascar","MDG",1827,,,,,,,
"Madagascar","MDG",1828,,,,,,,
"Madagascar","MDG",1829,,,,,,,
"Madagascar","MDG",1830,,,,,,,
"Madagascar","MDG",1831,,,,,,,
"Madagascar","MDG",1832,,,,,,,
"Madagascar","MDG",1833,,,,,,,
"Madagascar","MDG",1834,,,,,,,
"Madagascar","MDG",1835,,,,,,,
"Madagascar","MDG",1836,,,,,,,
"Madagascar","MDG",1837,,,,,,,
"Madagascar","MDG",1838,,,,,,,
"Madagascar","MDG",1839,,,,,,,
"Madagascar","MDG",1840,,,,,,,
"Madagascar","MDG",1841,,,,,,,
"Madagascar","MDG",1842,,,,,,,
"Madagascar","MDG",1843,,,,,,,
"Madagascar","MDG",1844,,,,,,,
"Madagascar","MDG",1845,,,,,,,
"Madagascar","MDG",1846,,,,,,,
"Madagascar","MDG",1847,,,,,,,
"Madagascar","MDG",1848,,,,,,,
"Madagascar","MDG",1849,,,,,,,
"Madagascar","MDG",1850,,,,,,,
"Madagascar","MDG",1851,,,,,,,
"Madagascar","MDG",1852,,,,,,,
"Madagascar","MDG",1853,,,,,,,
"Madagascar","MDG",1854,,,,,,,
"Madagascar","MDG",1855,,,,,,,
"Madagascar","MDG",1856,,,,,,,
"Madagascar","MDG",1857,,,,,,,
"Madagascar","MDG",1858,,,,,,,
"Madagascar","MDG",1859,,,,,,,
"Madagascar","MDG",1860,,,,,,,
"Madagascar","MDG",1861,,,,,,,
"Madagascar","MDG",1862,,,,,,,
"Madagascar","MDG",1863,,,,,,,
"Madagascar","MDG",1864,,,,,,,
"Madagascar","MDG",1865,,,,,,,
"Madagascar","MDG",1866,,,,,,,
"Madagascar","MDG",1867,,,,,,,
"Madagascar","MDG",1868,,,,,,,
"Madagascar","MDG",1869,,,,,,,
"Madagascar","MDG",1870,,,,,,,
"Madagascar","MDG",1871,,,,,,,
"Madagascar","MDG",1872,,,,,,,
"Madagascar","MDG",1873,,,,,,,
"Madagascar","MDG",1874,,,,,,,
"Madagascar","MDG",1875,,,,,,,
"Madagascar","MDG",1876,,,,,,,
"Madagascar","MDG",1877,,,,,,,
"Madagascar","MDG",1878,,,,,,,
"Madagascar","MDG",1879,,,,,,,
"Madagascar","MDG",1880,,,,,,,
"Madagascar","MDG",1881,,,,,,,
"Madagascar","MDG",1882,,,,,,,
"Madagascar","MDG",1883,,,,,,,
"Madagascar","MDG",1884,,,,,,,
"Madagascar","MDG",1885,,,,,,,
"Madagascar","MDG",1886,,,,,,,
"Madagascar","MDG",1887,,,,,,,
"Madagascar","MDG",1888,,,,,,,
"Madagascar","MDG",1889,,,,,,,
"Madagascar","MDG",1890,,,,,,,
"Madagascar","MDG",1891,,,,,,,
"Madagascar","MDG",1892,,,,,,,
"Madagascar","MDG",1893,,,,,,,
"Madagascar","MDG",1894,,,,,,,
"Madagascar","MDG",1895,,,,,,,
"Madagascar","MDG",1896,,,,,,,
"Madagascar","MDG",1897,,,,,,,
"Madagascar","MDG",1898,,,,,,,
"Madagascar","MDG",1899,,,,,,,
"Madagascar","MDG",1900,,,,,,,
"Madagascar","MDG",1901,,,,,,,
"Madagascar","MDG",1902,,,,,,,
"Madagascar","MDG",1903,,,,,,,
"Madagascar","MDG",1904,,,,,,,
"Madagascar","MDG",1905,,,,,,,
"Madagascar","MDG",1906,,,,,,,
"Madagascar","MDG",1907,,,,,,,
"Madagascar","MDG",1908,,,,,,,
"Madagascar","MDG",1909,,,,,,,
"Madagascar","MDG",1910,,,,,,,
"Madagascar","MDG",1911,,,,,,,
"Madagascar","MDG",1912,,,,,,,
"Madagascar","MDG",1913,,,,,,,
"Madagascar","MDG",1914,,,,,,,
"Madagascar","MDG",1915,,,,,,,
"Madagascar","MDG",1916,,,,,,,
"Madagascar","MDG",1917,,,,,,,
"Madagascar","MDG",1918,,,,,,,
"Madagascar","MDG",1919,,,,,,,
"Madagascar","MDG",1920,,,,,,,
"Madagascar","MDG",1921,,,,,,,
"Madagascar","MDG",1922,,,,,,,
"Madagascar","MDG",1923,,,,,,,
"Madagascar","MDG",1924,,,,,,,
"Madagascar","MDG",1925,,,,,,,
"Madagascar","MDG",1926,,,,,,,
"Madagascar","MDG",1927,,,,,,,
"Madagascar","MDG",1928,,,,,,,
"Madagascar","MDG",1929,,,,,,,
"Madagascar","MDG",1930,,,,,,,
"Madagascar","MDG",1931,,,,,,,
"Madagascar","MDG",1932,,,,,,,
"Madagascar","MDG",1933,,,,,,,
"Madagascar","MDG",1934,,,,,,,
"Madagascar","MDG",1935,,,,,,,
"Madagascar","MDG",1936,,,,,,,
"Madagascar","MDG",1937,,,,,,,
"Madagascar","MDG",1938,,,,,,,
"Madagascar","MDG",1939,,,,,,,
"Madagascar","MDG",1940,,,,,,,
"Madagascar","MDG",1941,,,,,,,
"Madagascar","MDG",1942,,,,,,,
"Madagascar","MDG",1943,,,,,,,
"Madagascar","MDG",1944,,,,,,,
"Madagascar","MDG",1945,,,,,,,
"Madagascar","MDG",1946,,,,,,,
"Madagascar","MDG",1947,,,,,,,
"Madagascar","MDG",1948,,,,,,,
"Madagascar","MDG",1949,,,,,,,
"Madagascar","MDG",1950,0.076907,0.040774,0.035214,0,0.000919,0,
"Madagascar","MDG",1951,0.060597,0.017186,0.042513,0,0.000897,0,
"Madagascar","MDG",1952,0.074164,0.026487,0.047677,0,0,0,
"Madagascar","MDG",1953,0.059454,0.005945,0.053508,0,0,0,
"Madagascar","MDG",1954,0.066418,0.010089,0.056329,0,0,0,
"Madagascar","MDG",1955,0.068071,0.005811,0.062260,0,0,0,
"Madagascar","MDG",1956,0.069587,0.002400,0.067187,0,0,0,
"Madagascar","MDG",1957,0.067071,0.002340,0.064732,0,0,0,
"Madagascar","MDG",1958,0.077549,0.006082,0.071467,0,0,0,
"Madagascar","MDG",1959,0.075587,0.006669,0.068918,0,0,0,
"Madagascar","MDG",1960,0.078720,0.009389,0.069332,0,0,0,
"Madagascar","MDG",1961,0.068266,0.002786,0.065479,0,0,0,
"Madagascar","MDG",1962,0.074049,0.002743,0.069946,0,0.001360,0,
"Madagascar","MDG",1963,0.084147,0.007349,0.072822,0,0.003976,0,
"Madagascar","MDG",1964,0.085873,0.005902,0.076069,0,0.003903,0,
"Madagascar","MDG",1965,0.096321,0.006972,0.086205,0,0.003144,0,
"Madagascar","MDG",1966,0.097483,0.006789,0.086408,0,0.004285,0,
"Madagascar","MDG",1967,0.138123,0.007208,0.126147,0,0.004767,0,
"Madagascar","MDG",1968,0.145453,0.008765,0.131472,0,0.005216,0,
"Madagascar","MDG",1969,0.131738,0.007952,0.118151,0,0.005634,0,
"Madagascar","MDG",1970,0.146190,0.008277,0.132439,0,0.005474,0,
"Madagascar","MDG",1971,0.149935,0.009073,0.135568,0,0.005294,0,
"Madagascar","MDG",1972,0.182354,0.007795,0.169921,0,0.004639,0,
"Madagascar","MDG",1973,0.147657,0.004521,0.138153,0,0.004983,0,
"Madagascar","MDG",1974,0.158423,0.004891,0.149652,0,0.003881,0,
"Madagascar","MDG",1975,0.219215,0.006644,0.208806,0,0.003766,0,
"Madagascar","MDG",1976,0.124728,0.006934,0.113260,0,0.004534,0,
"Madagascar","MDG",1977,0.103183,0.005365,0.094784,0,0.003034,0,
